,name,type,place,note,fill_lim,regime,lat,lon
627,ФКУ «КП № 27 УФСИН России по Самарской области»,Колония-поселение,Самара,"Вид режима: колония-поселение. [607] 
",,КП,53.260908,50.198077049999995
628,ФКУ «ИК № 28 УФСИН России по Самарской области»,Исправительная колония,"Волжский район , с.  Рождествено , пос. Северный","Вид режима: общий для осуждённых-женщин. [608] 
",,общий,53.234897,50.0436739
629,ФКУ «ИК № 29 УФСИН России по Самарской области»,Исправительная колония,Тольятти,"Вид режима: особый. [609] 
",,особый,53.521911,49.4350925
630,ФКУ  «СИЗО № 1 УФСИН России по Саратовской области»,Следственный изолятор,Саратов,"Образован в 1838 года как арестантская рота, позже — исправительное арестантское отделение, затем — временная каторжная тюрьма и Саратовская губернская тюрьма. [611] 
",,,51.53427205,46.010140449999994
631,ФКУ «СИЗО № 2 УФСИН России по Саратовской области»,Следственный изолятор,Вольск,"Образован в первой четверти XIX века как тюремный замок, с 1888 года — Вольская уездная тюрьма. В середине 1960-х годов преобразована в СИЗО № 2. [612] 
",,,52.047644000000005,47.376947599999994
632,ФКУ «Тюрьма УФСИН России по Саратовской области»,Тюрьма,Балашов,"Образована в 1837 году как Балашовская уездная тюрьма. [613] 
",,,51.54481,43.19264555
633,ФКУ «ОТБ № 1 УФСИН России по Саратовской области»,Лечебно-исправительное учреждение,Саратов,"ФКЛПУ  «Областная туберкулёзная больница». Лимит наполнения: 1100 человек. Образована в 1961 году как ИТК № 1. С 1996 года перепрофилирована для содержания и лечения осуждённых, прежде всего больных активной формой туберкулёза. С 1998 года ИК-1 реорганизована в ОТБ № 1. [614] 
",1100.0,,51.53427205,46.010140449999994
634,ФКУ «ИК № 2 УФСИН России по Саратовской области»,Исправительная колония,Энгельс,"Образована в 1962 году как контрагентская ИТК № 2 общего режима. С 1963 года ИТК строгого режима. [615] 
",,,51.47387005,46.12626305
635,ФКУ «ЛИУ № 3 УФСИН России по Саратовской области»,Лечебно-исправительное учреждение,Пугачёв,"Образована в 1962 году как ИТК № 3. В 2004 году ИК-3 была преобразована в ЛИУ-3 и специализируется на содержании, лечении и трудовой адаптации осуждённых, страдающих различными заболеваниями, прежде всего, туберкулёзом. [616] 
",,,52.013676,48.79820705
636,ФКУ «ИК № 4 УФСИН России по Саратовской области»,Исправительная колония,Пугачёв,"Образована в 1962 году как ИТК-4 на базе лагерного пункта ИТК-17. [617] 
",,,52.013676,48.79820705
637,ФКУ «ИК № 5 УФСИН России по Саратовской области»,Исправительная колония,"Вольск , пос. Видим","Лимит наполнения: 200 человек. Вид режима: общий для содержания осуждённых женщин. Образована в 1974 году как ЛТП-3. В 1993 году на территории расформированного ЛТП разместилась переведённая из села  Усть-Золиха  ВТК. В 2004 году, после перевода ВК в Энгельс, на освободившейся территории организована женскую ИК. [618] 
",200.0,общий,52.0657365,47.366020999999996
638,ФКУ «ИК № 7 УФСИН России по Саратовской области»,Исправительная колония,"Красноармейский район , пос.  Паницкая","Образована в 1943 году на базе совхоза НКВД № 595 как отделение № 7 Приволжский ИТЛ. В 1947 году реорганизована в отдельную ИТК-7. [619] 
",,,51.18551525,45.506438499999994
639,ФКУ «ИК № 10 УФСИН России по Саратовской области»,Исправительная колония,Саратов,"Вид режима: строгий. Образована в 1968 году в посёлке Красный Октябрь как ИТК № 38 общего режима. В 1970 году перепрофилирована в ЛТП-1. С 1994 года — КП-10, с 1998 года — ИК-10 общего режима, с 2001 года — колония строгого режима. [620] 
",,строгий,51.53427205,46.010140449999994
640,ФКУ «КП № 11 УФСИН России по Саратовской области»,Колония-поселение,"Красноармейский район , с.  Усть-Золиха","Образована как лагпункт, позже сельскохозяйственная ИТК-29 и ВТК. С 1994 года, после перевода ВК в Вольск, преобразована в ИТК-11 и законсервирована. В 2001 году расконсервирована и реорганизована в КП-11. [621] 
",,,50.9746069,45.5499685
641,ФКУ «ИК № 13 УФСИН России по Саратовской области»,Исправительная колония,Энгельс,"Образована в 1972 году как ИТК-13. [622] 
",,,51.47387005,46.12626305
642,ФКУ «ИК № 17 УФСИН России по Саратовской области»,Исправительная колония,Пугачёв,"Образована в 1924 году как дом исправительных работ на базе закрывшегося женского монастыря. С 1926 года — дом заключения, с 1927 года — ИТК-17 совместного содержания. С 1950 года — мужская колония. [623] 
",,,52.013676,48.79820705
643,ФКУ «КП № 20 УФСИН России по Саратовской области»,Колония-поселение,"Красноармейский район , пос.  Паницкая","Лимит наполнения: 326 человек. Образована в 1984 году как ИТК-поселение № 20. [624] 
",326.0,,51.18551525,45.506438499999994
644,ФКУ «ИК № 23 УФСИН России по Саратовской области»,Исправительная колония,"Красноармейский район , пос.  Каменский","Образована в 1942 году как лаготделение № 26 Ново-Каменского ИТЛ НКВД (Каменлаг) на базе конфискованного имущества бывших немецких колхозов. В 1953 году реорганизовано в ИТК-26. В конце 1950-х годов ликвидирована, восстановлена в 1967 году вновь как ИТК-26. [625] 
",,,50.887727,45.49272295
645,ФКУ «ИК № 33 УФСИН России по Саратовской области»,Исправительная колония,"Саратов , пос.  Елшанка","Образована в 1957 году как контрагентская ИТК-33 для впервые осуждённых мужчин. [626] 
",,,51.65364105,45.9565902
646,ФКУ  «СИЗО № 1 УФСИН по Сахалинской области»,Следственный изолятор,Южно-Сахалинск,"
",,,46.96480595,142.7234289
647,ФКУ «СИЗО № 2 УФСИН по Сахалинской области»,Следственный изолятор,Оха,"
",,,53.57755649999999,142.9424741
648,ФКУ «ИК № 1 УФСИН по Сахалинской области»,Исправительная колония,Южно-Сахалинск,"Режим содержания — общий. Включает участок строгого режима, областную больницу и участок КП. [628] 
",,,46.96480595,142.7234289
649,ФКУ «ИК № 2 УФСИН по Сахалинской области»,Исправительная колония,"Смирныховский район , пгт.  Смирных","Режим содержания — строгий. [629] 
",,,49.75181305,142.844086
650,ФКУ «ЛИУ № 3 УФСИН по Сахалинской области»,Лечебно-исправительное учреждение,Южно-Сахалинск,"Для содержания и амбулаторного лечения осужденных, больных открытой формой туберкулёза. Включает областную туберкулёзную больницу и участок КП, в том числе для осужденных женщин. [630] 
",,,46.96480595,142.7234289
651,ФКУ  «СИЗО № 1 ГУФСИН России по Свердловской области»,Следственный изолятор,Екатеринбург,"Лимит наполнения 1791 человек. [632] 
",1791.0,,56.81389099999999,60.65493345
652,ФКУ «СИЗО № 2 ГУФСИН России по Свердловской области»,Следственный изолятор,Ирбит,"[633] 
",,,57.67238055,63.054394949999995
653,ФКУ «СИЗО № 3 ГУФСИН России по Свердловской области»,Следственный изолятор,"Нижний Тагил , ст. Сан-Донато","Лимит наполнения: 506 человек. [634] 
",506.0,,57.970306699999995,59.956009599999994
654,ФКУ «СИЗО № 4 ГУФСИН России по Свердловской области»,Следственный изолятор,Камышлов,"Лимит наполнения: 147 человек. [635] 
",147.0,,56.848974,62.710341500000006
655,ФКУ «СИЗО № 5 ГУФСИН России по Свердловской области»,Следственный изолятор,Екатеринбург,"Лимит наполнения: 269 человек. [636] 
",269.0,,56.81389099999999,60.65493345
656,ФКУ «СИЗО № 6 ГУФСИН России по Свердловской области»,Следственный изолятор,Кировград,"Лимит наполнения: 230 человек. [637] 
",230.0,,57.4276327,60.0281112
657,ФКУ «ИК № 2 ГУФСИН России по Свердловской области»,Исправительная колония,Екатеринбург,"Вид режима: общий (впервые отбывают наказание). Лимит наполнения 1891 человек, включая больницу для всех видов режима, ПФРСИ и участок КП. [638] 
",1891.0,общий,56.81389099999999,60.65493345
658,ФКУ «ИК № 3 ГУФСИН России по Свердловской области»,Исправительная колония,"Краснотурьинск , пос. Малая Лимка","Лимит наполнения: 1846 человек, включая ПФРСИ. Вид режима: строгий (ранее отбывали наказание). [639] 
",1846.0,строгий,59.796947749999994,60.097304799999996
659,ФКУ «ИК № 5 ГУФСИН России по Свердловской области»,Исправительная колония,Нижний Тагил,"Лимит наполнения: 1570 человек, включая ПФРСИ. Вид режима: строгий (впервые отбывают наказание). [640] 
",1570.0,строгий,57.92324545000001,60.00701049999999
660,ФКУ «ИК № 6 ГУФСИН России по Свердловской области»,Исправительная колония,Нижний Тагил,"Лимит наполнения: 1193 человек. Вид режима: общий (впервые отбывают наказание). [641] 
",1193.0,общий,57.92324545000001,60.00701049999999
661,ФКУ «ИК № 8 ГУФСИН России по Свердловской области»,Исправительная колония,"Гаринский район , р.п.  Гари","Лимит наполнения: 607 человек. Вид режима: строгий (ранее отбывали наказание). [642] 
",607.0,строгий,59.42840149999999,62.3530994
662,ФКУ «ИК № 10 ГУФСИН России по Свердловской области»,Исправительная колония,Екатеринбург,"Лимит наполнения: 1202 человек. Вид режима: строгий (впервые отбывают наказание). [643] 
",1202.0,строгий,56.81389099999999,60.65493345
663,ФКУ «ИК № 12 ГУФСИН России по Свердловской области»,Исправительная колония,"Нижний Тагил , ст. Сан-Донато","Лимит наполнения: 2173 человек. Вид режима: строгий (ранее отбывали наказание). [644] 
",2173.0,строгий,57.970306699999995,59.956009599999994
664,ФКУ «ИК № 13 ГУФСИН России по Свердловской области»,Исправительная колония,Нижний Тагил,"Лимит наполнения: 1948 человек, включая ПФРСИ. Вид режима: общий. [645] 
",1948.0,общий,57.92324545000001,60.00701049999999
665,ФКУ «ИК № 16 ГУФСИН России по Свердловской области»,Исправительная колония,Нижний Тагил,"Лимит наполнения: 1570 человек, включая ПФРСИ. Вид режима: строгий (впервые отбывают наказание). [646] 
",1570.0,строгий,57.92324545000001,60.00701049999999
666,ФКУ «ИК № 18 ГУФСИН России по Свердловской области»,Исправительная колония,Нижний Тагил,"Лимит наполнения: 1193 человек. Вид режима: общий (впервые отбывают наказание). [647] 
",1193.0,общий,57.92324545000001,60.00701049999999
667,ФКУ «ИК № 19 ГУФСИН России по Свердловской области»,Исправительная колония,"Гаринский район , р.п.  Гари","Лимит наполнения: 607 человек. Вид режима: строгий (ранее отбывали наказание). [648] 
",607.0,строгий,59.42840149999999,62.3530994
668,ФКУ «ЛИУ № 23 ГУФСИН России по Свердловской области»,Лечебно-исправительное учреждение,Екатеринбург,"Лимит наполнения: 1202 человек. Вид режима: строгий (впервые отбывают наказание). [649] 
",1202.0,строгий,56.81389099999999,60.65493345
669,ФКУ «ИК № 24 ГУФСИН России по Свердловской области»,Исправительная колония,"Тавдинский район , пос.  Азанка","Лимит наполнения: 672 человек. Вид режима: строгий (впервые отбывают наказание). [650] 
",672.0,строгий,58.04101355,64.7842791
670,ФКУ «ИК № 26 ГУФСИН России по Свердловской области»,Исправительная колония,Тавда,"Лимит наполнения: 726 человек. Вид режима: строгий (ранее отбывали наказание). [651] 
",726.0,строгий,58.05335589999999,65.2796915
671,ФКУ «КП № 45 ГУФСИН России по Свердловской области»,Колония-поселение,"Камышловский район , пос.  Восточный","Лимит наполнения: 527 человек. [652] 
",527.0,,57.630024,60.1821826
672,ФКУ «ИК № 46 ГУФСИН России по Свердловской области»,Исправительная колония,Невьянск,"Лимит наполнения: 1373 человека. Вид режима: строгий (впервые отбывают наказание). [653] 
",1373.0,строгий,57.49049699999999,60.212987950000006
673,ФКУ «ИК № 47 ГУФСИН России по Свердловской области»,Исправительная колония,Каменск-Уральский,"Лимит наполнения: 1978 человек, включая ПФРСИ. Вид режима: строгий (ранее отбывали наказание). [654] 
",1978.0,строгий,56.3961551,61.907860050000004
674,ФКУ «ЛИУ № 51 ГУФСИН России по Свердловской области»,Лечебно-исправительное учреждение,"Нижний Тагил , ст. Сан-Донато","Лимит наполнения: 871 человек. [655] 
",871.0,,57.970306699999995,59.956009599999994
675,ФКУ «ИК № 52 ГУФСИН России по Свердловской области»,Исправительная колония,"Камышловский район , пос.  Восточный","Лимит наполнения: 977 человек. Вид режима: строгий (ранее отбывали наказание). [656] 
",977.0,строгий,57.630024,60.1821826
676,ФКУ «ИК № 53 ГУФСИН России по Свердловской области»,Исправительная колония,"Верхотурский район , пос.  Привокзальный","Лимит наполнения: 1434 человека. Вид режима: общий (впервые отбывают наказание). [657] 
",1434.0,общий,58.8758325,60.72944390000001
677,ФКУ «ИК № 54 ГУФСИН России по Свердловской области»,Исправительная колония,Новая Ляля,"Лимит наполнения: 1248 человек, включая ПФРСИ. Вид режима: строгий (впервые отбывают наказание). [658] 
",1248.0,строгий,59.054566949999995,60.5999656
678,ФКУ «ИК № 55 ГУФСИН России по Свердловской области»,Исправительная колония,Ивдель,"Лимит наполнения: 430 человек. Вид режима: общий (ранее не отбывали наказание в виде лишения свободы). [659] 
",430.0,общий,60.691136549999996,60.43577345
679,ФКУ «ИК № 56 ГУФСИН России по Свердловской области» « Чёрный беркут »,Исправительная колония,"Ивдель , пос.  Лозьвинский","Лимит наполнения: 374 человек. Вид режима: особый, пожизненный. [660] 
",374.0,особый,60.89440355,60.46062499999999
680,ФКУ «ЛИУ № 58 ГУФСИН России по Свердловской области»,Лечебно-исправительное учреждение,"Ивдель , пос.  Надымовка","Лимит наполнения: 326 человека. [661] 
",326.0,,60.691136549999996,60.43577345
681,ФКУ «КП № 59 ГУФСИН России по Свердловской области»,Исправительная колония,Каменск-Уральский,"Лимит наполнения: 223 человека. Вид режима: колония-поселение (впервые отбывают наказание). [662] 
",223.0,КП,56.3961551,61.907860050000004
682,ФКУ «ИК № 62 ГУФСИН России по Свердловской области»,Исправительная колония,Ивдель,"Лимит наполнения: 1542 человека. Вид режима: общий (ранее отбывали наказание). [663] 
",1542.0,общий,60.691136549999996,60.43577345
683,ФКУ «ИК № 63 ГУФСИН России по Свердловской области»,Исправительная колония,Ивдель,"Лимит наполнения: 1030 человека. Вид режима: особый. [664] 
",1030.0,особый,60.691136549999996,60.43577345
684,ФКУ «КП № 66 ГУФСИН России по Свердловской области»,Исправительная колония,"Первоуральск , д.  Старые Решёты","Лимит наполнения: 200 человека. [665] 
",200.0,,56.8483565,60.24964855
685,ФКУ «Кировградская ВК ГУФСИН России по Свердловской области»,Воспитательная колония,Кировград,"Лимит наполнения 305 человек, включая ПФРСИ. [666] 
",305.0,,57.4276327,60.0281112
686,ФКУ  «СИЗО № 1 УФСИН России по Смоленской области»,Следственный изолятор,Смоленск,"Лимит наполнения: 874 человека, в том числе 242 в психиатрической больнице, в состав которой входят туберкулёзно-лёгочное и хирургическое отделения. Образован в 1846 году как арестантская рота (позднее арестантское исправительное отделение гражданского ведомства). В 1920-х годах переименовано в изолятор спецназначения. С 1935 по 1964 год — общая тюрьма № 1. [668] 
",874.0,,54.78013395,31.999961
687,ФКУ «СИЗО № 2 УФСИН России по Смоленской области»,Следственный изолятор,Вязьма,"Лимит наполнения: 168 человек. Образован в XIX веке как Вяземский тюремный замок (позднее дом общественных работ, исправительный дом, дом заключённых). С 1935 года — СИЗО. [669] 
",168.0,,55.192279549999995,34.31253915
688,ФКУ «ИК № 1 УФСИН России по Смоленской области»,Исправительная колония,"Сафоновский район , пос.  Анохово","Лимит наполнения: 1033 человека, включая участок КП на 35 человек и участок, функционирующий как ИЦ на 55 человек. Вид режима: общий для лишённых свободы во второй и более раз. Образована в 1967 году. [670] 
",1033.0,общий,55.134346550000004,33.1950019
689,ФКУ «ИК № 2 УФСИН России по Смоленской области»,Исправительная колония,"Сафоновский район , пос.  Вадино","Лимит наполнения: 1208 человека, в том числе участок КП на 40 человек. Вид режима: строгий для впервые осуждённых к лишению свободы. Образована в 1929 году как ИТК общего режима. С 1931 года — ИТК-26. С 1941 по 1944 годы не функционировала. [671] 
",1208.0,строгий,55.2584106,33.25010705
690,ФКУ «ИК № 3 УФСИН России по Смоленской области»,Исправительная колония,"Сафоново , микрорайон Горный, пос. Шахта 3","Лимит наполнения: 1509 человек, в том числе участок КП на 52 человека. Вид режима: общий для впервые осуждённых к лишению свободы. Образована в 1961 году на территории бывшей шахты № 3 Сафоновского шахтоуправления комбината «Тулауголь». [672] 
",1509.0,общий,55.147487999999996,33.219223
691,ФКУ «КП № 5 УФСИН России по Смоленской области»,Колония-поселение,Десногорск,"Лимит наполнения: 150 человек. Вид режима: КП для бывших работников судов и правоохранительных органов и осуждённых-женщин. Образована в 1982 году для строительства  Смоленской АЭС  как КП для лиц, совершивших преступления по неосторожности. [673] 
",150.0,КП,54.14706595,33.2837225
692,ФКУ «ИК № 6 УФСИН России по Смоленской области»,Исправительная колония,Рославль,"Лимит наполнения: 1536 человека, в том числе участок КП на 52 человека. Вид режима: строгий для лишённых свободы во второй и более раз. Образована в 1960 году на базе Рославльской тюрьмы. [674] 
",1536.0,строгий,53.949587900000004,32.86321235
693,ФКУ «КП № 7 УФСИН России по Смоленской области»,Колония-поселение,"Смоленский район , д.  Верховье","Лимит наполнения: 115 человек. Образована в 2001 году как сельскохозяйственная КП при ФГУП на базе ОПХ «Верховье». [675] 
",115.0,,54.912622000000006,31.7554705
694,ФКУ  «СИЗО № 1 УФСИН России по Ставропольскому краю»,Следственный изолятор,Ставрополь,"
",,,45.045023449999995,41.99608694999999
695,ФКУ «СИЗО № 2 УФСИН России по Ставропольскому краю»,Следственный изолятор,Пятигорск,"
",,,44.04337175,43.04060095
696,ФКУ «ИК № 1 УФСИН России по Ставропольскому краю»,Исправительная колония,"Кочубеевский район , с.  Кочубеевское","Лимит наполнения: 1656 человек, включая участок КП на 106 мест. Вид режима: строгий для впервые осужденных. Образована в 1957 году на баз кирпичного завода. [677] 
",1656.0,строгий,44.67226705,41.8384991
697,ФКУ «ИК № 2 УФСИН России по Ставропольскому краю»,Исправительная колония,"Кочубеевский район , с.  Кочубеевское","Вид режима: строгий.
",,строгий,44.67226705,41.8384991
698,ФКУ «ИК № 3 УФСИН России по Ставропольскому краю»,Исправительная колония,"Георгиевский район , c.  Краснокумское","Вид режима: строгий.
",,строгий,44.177164999999995,43.484332099999996
699,ФКУ «ИК № 4 УФСИН России по Ставропольскому краю»,Исправительная колония,"Георгиевский район , ст-ца  Александрийская","Вид режима: строгий.
",,строгий,44.2245165,43.339895999999996
700,ФКУ «ИК № 5 УФСИН России по Ставропольскому краю»,Исправительная колония,Ставрополь,"Вид режима: общий.
",,общий,45.045023449999995,41.99608694999999
701,ФКУ «ИК № 6 УФСИН России по Ставропольскому краю»,Исправительная колония,"Курский район , х.  Дыдымкин","Вид режима: общий.
",,общий,43.93927599999999,44.841451400000004
702,ФКУ «ИК № 7 УФСИН России по Ставропольскому краю»,Исправительная колония,Зеленокумск,"Вид режима: общий для осужденных женщин.
",,общий,44.4067145,43.87185255
703,ФКУ «ЛИУ № 8 УФСИН России по Ставропольскому краю»,Лечебно-исправительное учреждение,Нефтекумск,"
",,,44.7531115,44.9801829
704,ФКУ «ИК № 11 УФСИН России по Ставропольскому краю»,Исправительная колония,Ставрополь -44,"Вид режима: строгий.
",,строгий,45.045023449999995,41.99608694999999
705,ФКУ «ИЦ № 1 УФСИН России по Ставропольскому краю»,Исправительный центр,Георгиевск,"Лимит наполнения: 144 человека. Образован в 1847 году как пересыльная тюрьма. С 1954 года — колония для несовершеннолетних. С 2017 года — ИЦ. [678] [679] 
",144.0,,44.14969395,43.46120944999999
706,ФКУ  «СИЗО № 1 УФСИН России по Тамбовской области»,Следственный изолятор,Тамбов,"Образован в 1835 году как Тамбовский тюремный замок. [681] 
",,,52.72895295,41.43625405
707,ФКУ «СИЗО № 2 УФСИН России по Тамбовской области»,Следственный изолятор,Моршанск,"Образован в 1868 году как тюрьма. [682] 
",,,53.445904999999996,41.8068564
708,ФКУ «СИЗО № 3 УФСИН России по Тамбовской области»,Следственный изолятор,"Мичуринский район , пос.  Зелёный Гай","Лимит наполнения: 375 человек. Образован по указу Екатерины II как тюрьма для содержания мятежных крестьян. С 1922 года — Козловский ИТД (Исправдом), после 1937 года вновь тюрьма. В 1961 году пересыльная тюрьма и СИЗО закрыты, в 1962 году вновь открыт СИЗО. [683] 
",375.0,,52.9563511,40.3903009
709,ФКУ «ИК № 1 УФСИН России по Тамбовской области»,Исправительная колония,Тамбов,"Образована в 1936 году. С 1939 года — ПромИТК № 1. В 1957 гоуд в состав колонии включена областная тюремная больница. [684] 
",,,52.72895295,41.43625405
710,ФКУ «КП № 2 УФСИН России по Тамбовской области»,Колония-поселение,"Кирсановский район , пос. Садовый","Образована в 1938 году как сельскохозяйственная ИТК «Культура» облегчённого режима на базе Соколовской группы совхозов №28 Садвинтреста Центрально-Черноземной области. [685] 
",,,52.79763075,42.390667300000004
711,ФКУ «ИК № 3 УФСИН России по Тамбовской области»,Исправительная колония,"Кирсановский район , пос. Садовый","Образована в 1939 году как колония усиленного режима на базе межколхозных ремонтных мастерских. [686] 
",,,52.79763075,42.390667300000004
712,ФКУ «ИК № 4 УФСИН России по Тамбовской области»,Исправительная колония,"Сосновский район , пос. Рабочий","Лимит наполнения: 1510 человек. Вид режима: строгий. [687]  Образована в 1962 году как ИТК-4 на базе бывшей ремонтно-строительной станции в селе  Кулеватово  Сосновского района.  [688] 
",1510.0,строгий,53.187404550000004,41.5745546
713,ФКУ «ИК № 5 УФСИН России по Тамбовской области»,Исправительная колония,Моршанск,"Образована незадолго до  ВОВ  вблизи Моршанска как ИТК-7 на базе стекольного завода. В смежных лагерях ИТК-7 содержались как мужчины, так и женщины. В 1955 году был изменён режим, с усиленного на строгий. [689] 
",,,53.445904999999996,41.8068564
714,ФКУ «ЛИУ № 7 УФСИН России по Тамбовской области»,Лечебно-исправительное учреждение,"Кирсановский район , пос. Полевой","Образована  в 1933 году как отделение ИТК-7. С 1962 года — самостоятельная сельхозколония № 6. В 1971 году реорганизована в ИТК-9 строгого режима. В 1978 году закрывается, на её место перебазируется ИТК-7 общего режима из Котовска Тамбовской области. С 1988 года преобразована в колонию строгого режима для содержания осуждённых больных наркоманией. С 1998 года преобразована в ЛИУ-7. [690] 
",,,52.815714549999996,42.48593364999999
715,ФКУ «ИК № 8 УФСИН России по Тамбовской области»,Исправительная колония,"Рассказовский район , пос. Зелёный","Образована в 1969 году как ЛТП. В 1994 году ЛТП реорганизован в ИТК-8. [691] 
",,,52.715277349999994,42.017779999999995
716,ФКУ «ИЦ № 1 УФСИН России по Тамбовской области»,Исправительный центр,"Рассказовский район , пос. Зелёный","Образован в 2017 году на базе казармы личного состава роты по охране ИТК-3. [692] 
",,,52.715277349999994,42.017779999999995
717,ФКУ  «СИЗО № 1 УФСИН России по Тверской области»,Следственный изолятор,Тверь,"Лимит наполнения: 1346 человек. Образован в 1805 году как Тверской тюремный замок. С 1891 года — Тверская губернская тюрьма. С 1938 года — Тюрьма № 1. С 1963 года — СИЗО-1. [694] 
",1346.0,,56.85963305,35.8894701
718,ФКУ «СИЗО № 2 УФСИН России по Тверской области»,Следственный изолятор,Кашин,"Лимит наполнения: 139 человек. Образован в 1855 году как Дом заключения (острог). С 1930 года — Тюрьма № 5. С 1964 года СИЗО-2. [695] 
",139.0,,57.361801449999994,37.61104345
719,ФКУ «СИЗО № 3 УФСИН России по Тверской области»,Следственный изолятор,Ржев,"Лимит наполнения: 211 человек. Образован в 1768 году как Ржевский тюремный замок. В 1805 году реконструирован и переименован в Царскую тюрьму. После революции Ржевская уездная тюрьма. С 1963 года — СИЗО. [696] 
",211.0,,56.258465,34.33080715
720,ФКУ «ИК № 1 УФСИН России по Тверской области»,Исправительная колония,"Тверь , пос.  Большие Перемерки","Лимит наполнения: 1535 человек, включая участок КП на 25 мест. Вид режима: строгий для ранее не отбывавших лишение свободы. Образована в 1937 году как Калининская ИТК. С 1938 года — ИТК-1. В 1941 году ликвидирована, вновь открыта в 1942 году на базе  Калининского завода резиновой подошвы . В 1947 году переформирована в отдельный лагпункт № 101. С 1951 года — ИТК-1 общего режима. В 1957 году переведена в посёлок Большие Перемерки. В 2006 году реорганизована в колонию строгого режима. [697] 
",1535.0,строгий,56.81380955,35.980354199999994
721,ФКУ «ЛИУ № 3 УФСИН России по Тверской области»,Лечебно-исправительное учреждение,"Бологовский район , д. Михайловское","Лимит наполнения: 658 человек, включая туберкулёзную больницу на 174 места и участок КП на 80 мест. Образовано в 1918—1919 годах как филиал Михайловской колонии — «Новгородской губернии исправительная колония № 2 при Поречье». С 1925 года — ИТД. В 1951 году преобразован в колонию для туберкулёзных больных. С 1987 года — межобластная туберкулёзная больница. С 1990 года — ИТК для содержания осужденных, больных туберкулезом. С 2000 года — ЛИУ-3. [698] 
",658.0,,58.12530449999999,33.737792049999996
722,ФКУ «ИК № 4 УФСИН России по Тверской области»,Исправительная колония,Торжок,"Лимит наполнения: 765 человек. Вид режима: общий для ранее не отбывавших лишение свободы. Образована в 1944 году на базе сапоговаляльной фабрики и размещалась в комплексе Борисоглебского монастыря. С 1947 года — отдельный лагпункт № 101, в 1951 году переименован в лаготделение № 4. С 1956 года — лагпункт № 4 ОИТК, а затем ИТК-4. В 1989 году колония строгий режим заменён на общий. [699] 
",765.0,общий,57.0440475,34.9763196
723,ФКУ «ИК № 5 УФСИН России по Тверской области»,Исправительная колония,Вышний Волочек,"Лимит наполнения: 641 человек. Вид режима: общий, для женщин, ранее не отбывавших лишение свободы. Образована в 1878 году как Вышневолоцкая пересыльная политическая тюрьма. После революции переименована в исправительный дом, а затем в тюрьму № 2. Вплоть до Великой Отечественной войны существовала как административная тюрьма, при которой была открыта колония. С 1962 года — женская колония. В 1988 году реорганизована в ЛТП. В 1994 году возвращён статус ИК общего режима. [700] 
",641.0,общий,57.58354645,34.54761695
724,ФКУ «ИК № 6 УФСИН России по Тверской области»,Исправительная колония,Бежецк,"Лимит наполнения: 788 человек, в том числе участок КП 38 мест. Вид режима: строгий для ранее не отбывавших лишение свободы. Образована в 1957 году как колония строгого режима. В 1988 году перепрофилирована в ЛТП-7, с 1994 года — колония особого режима. С 1996 года — колония общего режима, с июня 2001 года — вновь колония строгого режима. [701] 
",788.0,строгий,57.778088499999996,36.690618900000004
725,ФКУ «ИК № 7 УФСИН России по Тверской области»,Исправительная колония,Ржев,"Лимит наполнения: 1279 человек, включая участок КП на 20 мест. Вид режима: строгий для ранее отбывавших лишение свободы. Образована в 1961 году на базе ранее существовавшей колонии общего режима. [702] 
",1279.0,строгий,56.258465,34.33080715
726,ФКУ «ИК № 9 УФСИН России по Тверской области»,Исправительная колония,"Нелидовский район , д.  Монино","Лимит наполнения: 864 человек, включая участок КП на 30 мест. Вид режима: строгий для впервые осужденных к лишению свободы. Образована в 1956 году после перевода колонии ОН-55/9 из Великих Лук. С 1966 года – Нелидовская ВТК для мальчиков. После бунта в 1968 году — ИТК-9 строгого режима. С 1983 года колония общего режима. В 1986 году преобразована в Нелидовскую ВТК для девочек. С 1988 года — ИТК-9 для туберкулезных больных, а в 1989—1990 годах — ИТК строгого режима. [703] 
",864.0,строгий,56.06616999999999,32.8094954
727,ФКУ «ИК № 10 УФСИН России по Тверской области»,Исправительная колония,"Калининский район , п.  Металлистов","Лимит наполнения: 1510 человек. Вид режима: строгий для ранее отбывавших лишение свободы. Образована в 1961 году на базе завода «Метиз» как мужская ИТК строгого режима. [704] 
",1510.0,строгий,59.96865509999999,30.409695299999996
